28 1 1 2 77
29 0 1 4 77
23 0 0 4 88
26 1 1 5 60
29 0 1 4 78
26 1 1 6 60
28 1 1 2 78
30 0 1 4 78
26 1 1 6 61
28 1 1 2 79
35 0 2 4 60
28 1 1 2 80
36 0 2 4 60
24 0 0 4 88
28 1 1 2 81
28 1 1 3 81
30 0 1 4 79
24 0 0 4 89
27 1 1 6 61
30 0 1 4 80
36 0 2 4 61
27 1 1 6 62
21 0 0 5 44
21 0 0 5 45
30 0 1 4 81
22 0 0 5 45
36 0 2 4 62
36 0 2 4 63
37 0 2 4 63
28 1 1 3 82
38 0 2 4 63
22 0 0 5 46
28 1 1 3 83
22 0 0 5 47
22 0 0 5 48
27 1 1 6 63
38 0 2 4 64
28 1 1 3 84
22 0 0 5 49
27 1 1 6 64
28 1 1 6 64
38 0 2 4 65
30 0 1 4 82
38 0 2 4 66
39 0 2 4 66
29 1 1 3 84
30 0 1 4 83
28 1 1 6 65
30 0 1 4 84
24 0 0 5 89
30 1 1 3 84
28 1 1 6 66
31 1 1 3 84
31 0 1 4 84
28 1 1 6 67
31 1 1 3 85
32 0 1 4 84
28 1 1 6 68
24 0 0 5 90
31 1 1 3 86
32 0 1 4 85
22 0 0 5 50
31 1 1 3 87
32 0 1 4 86
32 0 1 4 87
22 0 0 5 51
32 0 1 4 88
39 0 2 4 67
39 0 2 4 68
24 0 0 5 91
31 1 1 4 87
39 0 2 4 69
29 1 1 6 68
39 0 2 4 70
29 1 1 6 69
23 0 0 5 51
39 0 2 4 71
32 0 1 4 89
32 0 1 4 90
23 0 0 5 52
39 0 2 4 72
31 1 1 4 88
23 0 0 6 52
29 1 1 6 70
31 1 1 4 89
29 1 1 6 71
23 0 0 6 53
23 0 0 6 54
29 1 2 6 71
25 0 0 5 91
31 1 1 5 89
25 0 0 5 92
31 1 1 5 90
31 1 1 5 91
31 1 1 5 92
23 0 0 6 55
24 0 0 6 55
25 0 0 6 55
26 0 0 5 92
25 0 0 6 56
32 0 1 4 91
39 0 2 4 73
25 0 0 6 57
39 0 2 4 74
25 0 0 6 58
33 0 1 4 91
26 0 0 5 93
39 0 2 4 75
31 1 1 5 93
26 0 0 5 94
25 0 0 6 59
